ID,CAT DEPTO,CAT MUN,REGION,DEPARTAME_COD,DEPARTAME_NOMBRE,MUNICIPIO_NOMBRE,MUNICIPIO_COD,LIN BASE 2014,META,AVA,PER INSC REG,PER INSC,PER BEN EMP,PER BEN BOOTSCAMPS,PER CAP EMP,PER GRAD,EQU ACOMP,EQU ETP TEMP,EQU ETP MAD,CAMB JUEG,AYUDAPPS,TOT STAR UPS,INV MINTIC EJEC,INV MINITC PROY,POR INV MINITC,INV CONTR EJEC,CONTR PROY,INV MINTIC PROY CONT,COSTO,ID_INDICADOR,FECHA CARGUE,FECHA VIGENCIA,META1
,,,Regi�n Llano,50,META,ACACIAS,50006,88,Por demanda,0,0,0,26,26,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,20,CESAR,RIO DE ORO,20614,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,52,NARI�O,LOS ANDES,52418,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN FRANCISCO,05652,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
66456,,,Regi�n Eje Cafetero,66,RISARALDA,MISTRATO,66456,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"1497594,00","1497594,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,41,HUILA,TESALIA,41797,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
68001,,,Regi�n Centro Orient,68,SANTANDER,BUCARAMANGA,68001,0,22000,0,0,0,508,508,0,0,18,0,18,0,0,0,"538209503,00","538209503,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
63302,,,Regi�n Eje Cafetero,63,QUINDIO,GENOVA,63302,0,30000,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Pac�fico,19,CAUCA,PURACE,19585,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Pac�fico,27,CHOCO,EL CANTON DEL SAN PABLO,27135,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,COROMORO,68217,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
85225,,,Regi�n Llano,85,CASANARE,NUNCHIA,85225,0,52000,0,0,0,2,2,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
5495,,,Regi�n Eje Cafetero,05,ANTIOQUIA,NECHI,05495,0,52000,0,0,0,1,1,0,0,0,0,0,0,0,0,"17589,00","17589,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Pac�fico,52,NARI�O,LA LLANADA,52385,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TIBASOSA,15806,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,NOBSA,15491,2,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,TOCANCIPA,25817,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
18247,,,Regi�n Centro Sur,18,CAQUETA,EL DONCELLO,18247,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,GUAMO,73319,4,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,GUAYABAL DE SIQUIMA,25328,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
70110,,,Regi�n Caribe,70,SUCRE,BUENAVISTA,70110,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"9822,00","9822,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,CERINZA,15162,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,NEMOCON,25486,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
19701,,,Regi�n Pac�fico,19,CAUCA,SANTA ROSA,19701,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,20,CESAR,CHIMICHAGUA,20175,5,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,PUERTO BERRIO,05579,1,Por demanda,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,GARAGOA,15299,2,Por demanda,0,0,0,20,20,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,QUIPILE,25596,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,70,SUCRE,SAMPUES,70670,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CONVENCION,54206,3,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
15660,,,Regi�n Centro Orient,15,BOYACA,SAN EDUARDO,15660,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"2513,00","2513,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,SAN PEDRO,05664,4,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
23682,,,Regi�n Caribe,23,CORDOBA,SAN JOSE DE URE,23682,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
15090,,,Regi�n Centro Orient,15,BOYACA,BERBEO,15090,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,PARATEBUENO,25530,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Pac�fico,52,NARI�O,SANTA BARBARA,52696,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
15218,,,Regi�n Centro Orient,15,BOYACA,COVARACHIA,15218,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
47980,,,Regi�n Caribe,47,MAGDALENA,ZONA BANANERA,47980,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,20,CESAR,EL PASO,20250,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,08,ATLANTICO,GALAPA,08296,11,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CABRERA,25120,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
50270,,,Regi�n Llano,50,META,EL DORADO,50270,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,SAN CAYETANO,25653,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Caribe,70,SUCRE,SAN BENITO ABAD,70678,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
5480,,,Regi�n Eje Cafetero,05,ANTIOQUIA,MUTATA,05480,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"29466,00","29466,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
13600,,,Regi�n Caribe,13,BOLIVAR,RIO VIEJO,13600,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"20102,00","20102,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Caribe,70,SUCRE,PALMITO,70523,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
15507,,,Regi�n Centro Orient,15,BOYACA,OTANCHE,15507,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"82439,00","82439,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Llano,50,META,SAN JUANITO,50686,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
5310,,,Regi�n Eje Cafetero,05,ANTIOQUIA,GOMEZ PLATA,05310,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
5045,,,Regi�n Eje Cafetero,05,ANTIOQUIA,APARTADO,05045,0,52000,0,0,0,45,45,0,0,0,0,0,0,0,0,"68444,00","68444,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Llano,50,META,SAN JUAN DE ARAMA,50683,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,LOS SANTOS,68418,0,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
8296,,,Regi�n Caribe,08,ATLANTICO,GALAPA,08296,0,22000,0,0,0,25,25,0,0,0,0,0,0,0,0,"1044337,00","1044337,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
47030,,,Regi�n Caribe,47,MAGDALENA,ALGARROBO,47030,0,30000,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Caribe,23,CORDOBA,SAN PELAYO,23686,2,Por demanda,0,0,0,5,5,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
52287,,,Regi�n Pac�fico,52,NARI�O,FUNES,52287,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,LA MESA,25386,5,Por demanda,0,0,0,12,12,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
19824,,,Regi�n Pac�fico,19,CAUCA,TOTORO,19824,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"15076,00","15076,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
20011,,,Regi�n Caribe,20,CESAR,AGUACHICA,20011,0,52000,0,0,0,52,52,0,0,0,0,0,0,0,0,"25127,00","25127,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Llano,50,META,EL CALVARIO,50245,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Sur,18,CAQUETA,VALPARAISO,18860,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,ALEJANDRIA,05021,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
66075,,,Regi�n Eje Cafetero,66,RISARALDA,BALBOA,66075,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
52233,,,Regi�n Pac�fico,52,NARI�O,CUMBITARA,52233,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,15,BOYACA,OTANCHE,15507,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
13468,,,Regi�n Caribe,13,BOLIVAR,MOMPOS,13468,0,52000,0,0,0,20,20,0,0,0,0,0,0,0,0,"434779,00","434779,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Sur,73,TOLIMA,LERIDA,73408,3,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SORA,15762,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
15299,,,Regi�n Centro Orient,15,BOYACA,GARAGOA,15299,0,52000,0,0,0,4,4,0,0,0,0,0,0,0,0,"5025,00","5025,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
91460,,,Regi�n Centro Sur,91,AMAZONAS,MIRITI - PARANA,91460,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
13473,,,Regi�n Caribe,13,BOLIVAR,MORALES,13473,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
25483,,,Regi�n Centro Orient,25,CUNDINAMARCA,NARI�O,25483,0,52000,0,0,0,3,3,0,0,0,0,0,0,0,0,"10051,00","10051,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,SUAITA,68770,1,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
25053,,,Regi�n Centro Orient,25,CUNDINAMARCA,ARBELAEZ,25053,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,SAN MIGUEL,86757,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
25293,,,Regi�n Centro Orient,25,CUNDINAMARCA,GACHALA,25293,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Caribe,13,BOLIVAR,ACHI,13006,94,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
23189,,,Regi�n Caribe,23,CORDOBA,CIENAGA DE ORO,23189,0,22000,0,0,0,9,9,0,0,0,0,0,0,0,0,"596717,00","596717,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,19,CAUCA,CALDONO,19137,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,68,SANTANDER,CAPITANEJO,68147,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,08,ATLANTICO,SOLEDAD,08758,128,Por demanda,0,0,0,146,146,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Orient,15,BOYACA,RAQUIRA,15600,2,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
18592,,,Regi�n Centro Sur,18,CAQUETA,PUERTO RICO,18592,0,52000,0,0,0,4,4,0,0,0,0,0,0,0,0,"25427,00","25427,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
19693,,,Regi�n Pac�fico,19,CAUCA,SAN SEBASTIAN,19693,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"9822,00","9822,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
13688,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA DEL SUR,13688,0,52000,0,0,0,7,7,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
25154,,,Regi�n Centro Orient,25,CUNDINAMARCA,CARMEN DE CARUPA,25154,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,RICAURTE,25612,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
13894,,,Regi�n Caribe,13,BOLIVAR,ZAMBRANO,13894,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,COTA,25214,12,Por demanda,0,0,0,14,14,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
52540,,,Regi�n Pac�fico,52,NARI�O,POLICARPA,52540,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,SASAIMA,25718,0,Por demanda,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
76845,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,ULLOA,76845,0,30000,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
13248,,,Regi�n Caribe,13,BOLIVAR,EL GUAMO,13248,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
97889,,,Regi�n Llano,97,VAUPES,YAVARATE,97889,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
5318,,,Regi�n Eje Cafetero,05,ANTIOQUIA,GUARNE,05318,0,22000,0,0,0,8,8,0,0,0,0,0,0,0,0,"369044,00","369044,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
54553,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,PUERTO SANTANDER,54553,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"29466,00","29466,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Sur,41,HUILA,IQUIRA,41357,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,08,ATLANTICO,BARANOA,08078,188,Por demanda,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
68773,,,Regi�n Centro Orient,68,SANTANDER,SUCRE,68773,0,30000,0,0,0,8,8,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,FOMEQUE,25279,3,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TURMEQUE,15835,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Pac�fico,19,CAUCA,EL TAMBO,19256,1,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SANTA CATALINA,13673,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Caribe,23,CORDOBA,BUENAVISTA,23079,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Pac�fico,19,CAUCA,GUACHENE,19300,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
70473,,,Regi�n Caribe,70,SUCRE,MORROA,70473,0,52000,0,0,0,4,4,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,7691,2020-12-31,2020-12-31,
,,,Regi�n Centro Orient,15,BOYACA,GsICAN,15332,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
54377,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,LABATECA,54377,0,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,"158303,00","158303,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
68679,,,Regi�n Centro Orient,68,SANTANDER,SAN GIL,68679,0,22000,0,0,0,41,41,0,0,1,0,1,0,0,0,"30602933,00","30602933,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,CAROLINA,05150,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
70742,,,Regi�n Caribe,70,SUCRE,SAN LUIS DE SINCE,70742,0,52000,0,0,0,6,6,0,0,0,0,0,0,0,0,"555316,00","555316,00",,",00",,",00",,7691,2020-12-31,2020-12-31,
52019,,,Regi�n Pac�fico,52,NARI�O,ALBAN,52019,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"9822,00","9822,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,SAN JOSE DE PARE,15664,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
25489,,,Regi�n Centro Orient,25,CUNDINAMARCA,NIMAIMA,25489,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Pac�fico,52,NARI�O,RICAURTE,52612,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Caribe,13,BOLIVAR,SANTA ROSA,13683,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,3226,2015-12-31,2015-12-31,
,,,Regi�n Centro Sur,86,PUTUMAYO,PUERTO GUZMAN,86571,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
,,,Regi�n Caribe,23,CORDOBA,LOS CORDOBAS,23419,1,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Pac�fico,76,VALLE DEL CAUCA,FLORIDA,76275,6,Por demanda,0,0,0,5,5,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
85325,,,Regi�n Llano,85,CASANARE,SAN LUIS DE PALENQUE,85325,0,22000,0,0,0,1,1,0,0,0,0,0,0,0,0,"9822,00","9822,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,TINJACA,15808,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
17777,,,Regi�n Eje Cafetero,17,CALDAS,SUPIA,17777,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"29466,00","29466,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Sur,41,HUILA,ALTAMIRA,41026,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Centro Orient,25,CUNDINAMARCA,CAQUEZA,25151,3,Por demanda,0,0,0,3,3,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
,,,Regi�n Centro Sur,18,CAQUETA,VALPARAISO,18860,0,Por demanda,0,0,0,1,1,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,4290,2016-12-31,2016-12-31,
,,,Regi�n Eje Cafetero,05,ANTIOQUIA,BETANIA,05091,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",,,5677,2018-12-31,2018-12-31,
54223,,,Regi�n Centro Orient,54,NORTE DE SANTANDER,CUCUTILLA,54223,0,22000,0,0,0,3,3,0,0,0,0,0,0,0,0,"102083,00","102083,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
,,,Regi�n Centro Orient,15,BOYACA,MARIPI,15442,0,Por demanda,0,0,0,0,0,0,0,0,0,0,0,0,0,",00",",00",,",00",",00",",00",,5362,2017-12-31,2017-12-31,
23686,,,Regi�n Caribe,23,CORDOBA,SAN PELAYO,23686,0,30000,0,0,0,2,2,0,0,0,0,0,0,0,0,",00",",00",,",00",,",00",,6802,2019-12-31,2019-12-31,
63690,,,Regi�n Eje Cafetero,63,QUINDIO,SALENTO,63690,0,22000,0,0,0,9,9,0,0,0,0,0,0,0,0,"524100,00","524100,00",,",00",,",00",,9365,2021-12-31,2021-12-31,
